org,repo,hyperlink,commits_last_30d,PRs_closed_30d,source,health_score
ibm,zopendebug-about,https://github.com/IBM/zopendebug-about,1,1,IBM,3
datadog,gpu-driver-container,https://github.com/DataDog/gpu-driver-container,3,0,LARGE_BUCKET4,3
ibm,.github,https://github.com/IBM/.github,1,1,IBM,3
oracle,adb-extproc,https://github.com/oracle/adb-extproc,1,1,LARGE_BUCKET2,3
facebookresearch,aepsych,https://github.com/facebookresearch/aepsych,3,0,META,3
facebookresearch,iopath,https://github.com/facebookresearch/iopath,1,1,META,3
oracle,coherence-cpp-extend-client,https://github.com/oracle/coherence-cpp-extend-client,1,1,LARGE_BUCKET2,3
microsoft,TF-Codec,https://github.com/microsoft/TF-Codec,1,1,MICROSOFT,3
apple,ml-inrflow,https://github.com/apple/ml-inrflow,3,0,LARGE_BUCKET1,3
google,saxml,https://github.com/google/saxml,3,0,GOOGLE,3
microsoft,VoluMe,https://github.com/microsoft/VoluMe,1,1,MICROSOFT,3
ibm,RCDP-barriers,https://github.com/IBM/RCDP-barriers,3,0,IBM,3
ibm,DPP,https://github.com/IBM/DPP,3,0,IBM,3
microsoft,jacdac-module-template,https://github.com/microsoft/jacdac-module-template,1,1,MICROSOFT,3
tencent,DepthCrafter,https://github.com/Tencent/DepthCrafter,1,1,LARGE_BUCKET1,3
tencent,vectordatabase-sdk-python,https://github.com/Tencent/vectordatabase-sdk-python,3,0,LARGE_BUCKET1,3
tencent,game-log-sdk-go,https://github.com/Tencent/game-log-sdk-go,3,0,LARGE_BUCKET1,3
microsoft,FabricRTIWorkshop,https://github.com/microsoft/FabricRTIWorkshop,1,1,MICROSOFT,3
boschresearch,Pap2Pat,https://github.com/boschresearch/Pap2Pat,3,0,LARGE_BUCKET1,3
tencent,HaploVLM,https://github.com/Tencent/HaploVLM,1,1,LARGE_BUCKET1,3
microsoft,woodgrove-groceries-light,https://github.com/microsoft/woodgrove-groceries-light,1,1,MICROSOFT,3
microsoft,scmsamples-EnterpriseAssetManagement,https://github.com/microsoft/scmsamples-EnterpriseAssetManagement,1,1,MICROSOFT,3
google,ARC-GEN,https://github.com/google/ARC-GEN,3,0,GOOGLE,3
microsoft,SynTrail,https://github.com/microsoft/SynTrail,1,1,MICROSOFT,3
nvidia,workbench-example-agentic-rag,https://github.com/NVIDIA/workbench-example-agentic-rag,1,1,LARGE_BUCKET1,3
google,symphony-gcp,https://github.com/google/symphony-gcp,1,1,GOOGLE,3
nvidia,nvloom,https://github.com/NVIDIA/nvloom,1,1,LARGE_BUCKET1,3
ibm,StorageCephVagrant,https://github.com/IBM/StorageCephVagrant,1,1,IBM,3
aliyun,kvc-3fs-operator,https://github.com/aliyun/kvc-3fs-operator,3,0,LARGE_BUCKET1,3
microsoft,PromptWizard,https://github.com/microsoft/PromptWizard,1,1,MICROSOFT,3
microsoft,jailbreak-distillation,https://github.com/microsoft/jailbreak-distillation,1,1,MICROSOFT,3
nvidia,audio-flamingo,https://github.com/NVIDIA/audio-flamingo,1,1,LARGE_BUCKET1,3
facebook,sapp,https://github.com/facebook/sapp,3,0,META,3
ibm,table-representation-evals,https://github.com/IBM/table-representation-evals,3,0,IBM,3
microsoft,Build25-BRK122,https://github.com/microsoft/Build25-BRK122,1,1,MICROSOFT,3
microsoft,cyrusj_dotfiles,https://github.com/microsoft/cyrusj_dotfiles,1,1,MICROSOFT,3
ibm,WxMCPServer,https://github.com/IBM/WxMCPServer,3,0,IBM,3
telekom,KittenTTS,https://github.com/telekom/KittenTTS,3,0,LARGE_BUCKET2,3
quic,qbox,https://github.com/quic/qbox,3,0,SMALL_ORGS,3
ibm,webspherescripts,https://github.com/IBM/webspherescripts,3,0,IBM,3
tencent-hunyuan,bpt,https://github.com/Tencent-Hunyuan/bpt,3,0,SMALL_ORGS,3
hewlettpackard,dc-rl,https://github.com/HewlettPackard/dc-rl,1,1,LARGE_BUCKET3,3
hewlettpackard,morpheus-omega-test-plugin,https://github.com/HewlettPackard/morpheus-omega-test-plugin,3,0,LARGE_BUCKET3,3
hewlettpackard,shs-network-config,https://github.com/HewlettPackard/shs-network-config,3,0,LARGE_BUCKET3,3
hewlettpackard,shs-utils,https://github.com/HewlettPackard/shs-utils,3,0,LARGE_BUCKET3,3
tencent-hunyuan,FlashVDM,https://github.com/Tencent-Hunyuan/FlashVDM,3,0,SMALL_ORGS,3
hewlettpackard,cxi-k8s-device-plugin,https://github.com/HewlettPackard/cxi-k8s-device-plugin,1,1,LARGE_BUCKET3,3
boschresearch,ZeroShotDistillation,https://github.com/boschresearch/ZeroShotDistillation,3,0,LARGE_BUCKET1,3
datadog,datadog-cdk-constructs-go,https://github.com/DataDog/datadog-cdk-constructs-go,3,0,LARGE_BUCKET4,3
google,facade,https://github.com/google/facade,3,0,GOOGLE,3
microsoft,villa-x,https://github.com/microsoft/villa-x,1,1,MICROSOFT,3
stmicroelectronics,ilps22qs-pid,https://github.com/STMicroelectronics/ilps22qs-pid,1,1,LARGE_BUCKET3,3
microsoft,renderformer,https://github.com/microsoft/renderformer,1,1,MICROSOFT,3
intellabs,cgvqm,https://github.com/IntelLabs/cgvqm,1,1,LARGE_BUCKET2,3
microsoft,lora_lab,https://github.com/microsoft/lora_lab,1,1,MICROSOFT,3
google,smc-common,https://github.com/google/smc-common,3,0,GOOGLE,3
amd,ZenDNN,https://github.com/amd/ZenDNN,3,0,SMALL_ORGS,3
zoom,CobrowseSDK-Quickstart,https://github.com/zoom/CobrowseSDK-Quickstart,1,1,LARGE_BUCKET4,3
block,.github,https://github.com/block/.github,1,1,SMALL_ORGS,3
bytedance,PXMeter,https://github.com/bytedance/PXMeter,3,0,LARGE_BUCKET1,3
bytedance,human_assisted_preference_optimization,https://github.com/bytedance/human_assisted_preference_optimization,3,0,LARGE_BUCKET1,3
bytedance,tarsier,https://github.com/bytedance/tarsier,1,1,LARGE_BUCKET1,3
ibm,comical,https://github.com/IBM/comical,1,1,IBM,3
nvidia,GR00T-Dreams,https://github.com/NVIDIA/GR00T-Dreams,3,0,LARGE_BUCKET1,3
microsoft,art-msra,https://github.com/microsoft/art-msra,3,0,MICROSOFT,3
marvellembeddedprocessors,packages,https://github.com/MarvellEmbeddedProcessors/packages,1,1,SMALL_ORGS,3
stmicroelectronics,compost-rpc,https://github.com/STMicroelectronics/compost-rpc,1,1,LARGE_BUCKET3,3
sap,task-execution-data-set,https://github.com/SAP/task-execution-data-set,1,1,LARGE_BUCKET2,3
ibm,NL2ESQL-with-watsonx,https://github.com/IBM/NL2ESQL-with-watsonx,1,1,IBM,3
intel,mfd-connect,https://github.com/intel/mfd-connect,0,1,LARGE_BUCKET2,2
adobe,lagrange-docs,https://github.com/adobe/lagrange-docs,0,1,LARGE_BUCKET3,2
adobe,acrobat-sign,https://github.com/adobe/acrobat-sign,2,0,LARGE_BUCKET3,2
intel,linux-intel-lts,https://github.com/intel/linux-intel-lts,0,1,LARGE_BUCKET2,2
nokia,5g-network-emulator,https://github.com/nokia/5g-network-emulator,0,1,LARGE_BUCKET3,2
broadcom,HOLFY26-MGR-HOLUSER,https://github.com/Broadcom/HOLFY26-MGR-HOLUSER,2,0,SMALL_ORGS,2
intel,Intel-distribution-of-QEMU,https://github.com/intel/Intel-distribution-of-QEMU,0,1,LARGE_BUCKET2,2
vmware,terraform-vcf-toolkit,https://github.com/vmware/terraform-vcf-toolkit,2,0,LARGE_BUCKET2,2
microsoft,mwkorea,https://github.com/microsoft/mwkorea,0,1,MICROSOFT,2
datadog,nydus-snapshotter,https://github.com/DataDog/nydus-snapshotter,2,0,LARGE_BUCKET4,2
datadog,nydus,https://github.com/DataDog/nydus,0,1,LARGE_BUCKET4,2
analogdevicesinc,adrd2121_imu_ros,https://github.com/analogdevicesinc/adrd2121_imu_ros,0,1,LARGE_BUCKET3,2
intel,trustauthority-client-for-java,https://github.com/intel/trustauthority-client-for-java,0,1,LARGE_BUCKET2,2
ibm,watsonx-ai-node-sdk,https://github.com/IBM/watsonx-ai-node-sdk,2,0,IBM,2
intel,xpumanager,https://github.com/intel/xpumanager,0,1,LARGE_BUCKET2,2
microsoft,RetrievalAttention,https://github.com/microsoft/RetrievalAttention,2,0,MICROSOFT,2
ibm,dbt-watsonx-spark,https://github.com/IBM/dbt-watsonx-spark,0,1,IBM,2
intel,cryptography-primitives,https://github.com/intel/cryptography-primitives,0,1,LARGE_BUCKET2,2
aws,amazon-redshift-odbc-driver,https://github.com/aws/amazon-redshift-odbc-driver,2,0,LARGE_BUCKET1,2
datadog,dd-apm-inject,https://github.com/DataDog/dd-apm-inject,0,1,LARGE_BUCKET4,2
intel,mfd-cli-client,https://github.com/intel/mfd-cli-client,0,1,LARGE_BUCKET2,2
facebookresearch,Aria_data_tools,https://github.com/facebookresearch/Aria_data_tools,2,0,META,2
shopify,grpc_fork_safety,https://github.com/Shopify/grpc_fork_safety,0,1,LARGE_BUCKET3,2
servicenow,Megatron-LM,https://github.com/ServiceNow/Megatron-LM,0,1,LARGE_BUCKET3,2
shopify,eng-intern-assessment-react-native,https://github.com/Shopify/eng-intern-assessment-react-native,0,1,LARGE_BUCKET3,2
nvidia,terraform-provider-mcahr,https://github.com/NVIDIA/terraform-provider-mcahr,2,0,LARGE_BUCKET1,2
oracle,visualvm,https://github.com/oracle/visualvm,0,1,LARGE_BUCKET2,2
analogdevicesinc,adi_tmc_coe_ros2,https://github.com/analogdevicesinc/adi_tmc_coe_ros2,0,1,LARGE_BUCKET3,2
nvidia,MDL-SDK,https://github.com/NVIDIA/MDL-SDK,0,1,LARGE_BUCKET1,2
apple,ml-tic-lm,https://github.com/apple/ml-tic-lm,2,0,LARGE_BUCKET1,2
marvellembeddedprocessors,linux-marvell,https://github.com/MarvellEmbeddedProcessors/linux-marvell,0,1,SMALL_ORGS,2
apple,ml-icr2,https://github.com/apple/ml-icr2,2,0,LARGE_BUCKET1,2
microsoft,m5b,https://github.com/microsoft/m5b,2,0,MICROSOFT,2
stripe,stripe-ios-spm,https://github.com/stripe/stripe-ios-spm,0,1,SMALL_ORGS,2
sap,sap-cdc-sdk-android,https://github.com/SAP/sap-cdc-sdk-android,0,1,LARGE_BUCKET2,2
stmicroelectronics,lsm6dsv320x-rs,https://github.com/STMicroelectronics/lsm6dsv320x-rs,2,0,LARGE_BUCKET3,2
stmicroelectronics,lsm6dsv16x-rs,https://github.com/STMicroelectronics/lsm6dsv16x-rs,2,0,LARGE_BUCKET3,2
facebookresearch,luckmatters,https://github.com/facebookresearch/luckmatters,0,1,META,2
shopify,example-app--payments-app-template--remix,https://github.com/Shopify/example-app--payments-app-template--remix,0,1,LARGE_BUCKET3,2
adobe,profile-evaluator,https://github.com/adobe/profile-evaluator,2,0,LARGE_BUCKET3,2
microsoft,BiomedParse,https://github.com/microsoft/BiomedParse,0,1,MICROSOFT,2
microsoft,AOCoptimizer.jl,https://github.com/microsoft/AOCoptimizer.jl,0,1,MICROSOFT,2
sap,pylint-per-file-ignores,https://github.com/SAP/pylint-per-file-ignores,2,0,LARGE_BUCKET2,2
ibm,struct-text,https://github.com/IBM/struct-text,2,0,IBM,2
microsoft,TRELLIS,https://github.com/microsoft/TRELLIS,2,0,MICROSOFT,2
analogdevicesinc,rpmsg-examples,https://github.com/analogdevicesinc/rpmsg-examples,0,1,LARGE_BUCKET3,2
microsoft,LLaVA-Rad,https://github.com/microsoft/LLaVA-Rad,0,1,MICROSOFT,2
boschresearch,cap-mllm,https://github.com/boschresearch/cap-mllm,2,0,LARGE_BUCKET1,2
google,llvm-memprof,https://github.com/google/llvm-memprof,0,1,GOOGLE,2
google,payjs,https://github.com/google/payjs,0,1,GOOGLE,2
google,fast-isotropic-median-filter,https://github.com/google/fast-isotropic-median-filter,2,0,GOOGLE,2
facebookresearch,ax-paper,https://github.com/facebookresearch/ax-paper,2,0,META,2
facebookresearch,veripy,https://github.com/facebookresearch/veripy,2,0,META,2
ibm,IM-android,https://github.com/IBM/IM-android,0,1,IBM,2
ibm,multiscale-beep-modeling,https://github.com/IBM/multiscale-beep-modeling,2,0,IBM,2
stripe,homebrew-stripe-cli,https://github.com/stripe/homebrew-stripe-cli,0,1,SMALL_ORGS,2
amzn,refuel-open-domain-qa,https://github.com/amzn/refuel-open-domain-qa,0,1,LARGE_BUCKET1,2
intel,linux-intel-quilt,https://github.com/intel/linux-intel-quilt,0,1,LARGE_BUCKET2,2
infineon,voltage-regulator-learning-platform,https://github.com/Infineon/voltage-regulator-learning-platform,2,0,LARGE_BUCKET3,2
microsoft,opensource-management-portal,https://github.com/microsoft/opensource-management-portal,0,1,MICROSOFT,2
amzn,amazon-pay-api-sdk-java,https://github.com/amzn/amazon-pay-api-sdk-java,0,1,LARGE_BUCKET1,2
analogdevicesinc,adrd2121_imu_ros2,https://github.com/analogdevicesinc/adrd2121_imu_ros2,0,1,LARGE_BUCKET3,2
intel,mfd-switchmanagement,https://github.com/intel/mfd-switchmanagement,0,1,LARGE_BUCKET2,2
hewlettpackard,morpheus-rubrik-plugin,https://github.com/HewlettPackard/morpheus-rubrik-plugin,0,1,LARGE_BUCKET3,2
bytedance,volclava,https://github.com/bytedance/volclava,0,1,LARGE_BUCKET1,2
alibaba,general-scene-interface,https://github.com/alibaba/general-scene-interface,0,1,LARGE_BUCKET1,2
bytedance,XVerse,https://github.com/bytedance/XVerse,2,0,LARGE_BUCKET1,2
facebook,idb,https://github.com/facebook/idb,2,0,META,2
nokia,mcp-redfish,https://github.com/nokia/mcp-redfish,2,0,LARGE_BUCKET3,2
alibaba,cloudapp-framework,https://github.com/alibaba/cloudapp-framework,0,1,LARGE_BUCKET1,2
hewlettpackard,shs-kfabric,https://github.com/HewlettPackard/shs-kfabric,2,0,LARGE_BUCKET3,2
microsoft,skill-slice-insights,https://github.com/microsoft/skill-slice-insights,0,1,MICROSOFT,2
ibm,grpc-for-Z,https://github.com/IBM/grpc-for-Z,0,1,IBM,2
google,kotlin,https://github.com/google/kotlin,0,1,GOOGLE,2
stmicroelectronics,meta-st-x-linux-qt,https://github.com/STMicroelectronics/meta-st-x-linux-qt,0,1,LARGE_BUCKET3,2
microsoft,pgsql-tools,https://github.com/microsoft/pgsql-tools,0,1,MICROSOFT,2
adobe,captivate-prime-aem-components,https://github.com/adobe/captivate-prime-aem-components,0,1,LARGE_BUCKET3,2
salesforce,bazel-vscode,https://github.com/salesforce/bazel-vscode,2,0,LARGE_BUCKET2,2
bytedance,video-SALMONN-2,https://github.com/bytedance/video-SALMONN-2,2,0,LARGE_BUCKET1,2
google,ads-api-report-fetcher,https://github.com/google/ads-api-report-fetcher,2,0,GOOGLE,2
hpinc,krypton-iot-authorizer,https://github.com/HPInc/krypton-iot-authorizer,2,0,SMALL_ORGS,2
bytedance,pdf-parser,https://github.com/bytedance/pdf-parser,2,0,LARGE_BUCKET1,2
shopify,cruise-control,https://github.com/Shopify/cruise-control,0,1,LARGE_BUCKET3,2
microsoft,ExeCoder,https://github.com/microsoft/ExeCoder,0,1,MICROSOFT,2
facebookresearch,GeoRT,https://github.com/facebookresearch/GeoRT,2,0,META,2
stmicroelectronics,stm32l4xx-hal-driver,https://github.com/STMicroelectronics/stm32l4xx-hal-driver,0,1,LARGE_BUCKET3,2
stmicroelectronics,sths34pf80-pid,https://github.com/STMicroelectronics/sths34pf80-pid,0,1,LARGE_BUCKET3,2
stmicroelectronics,lsm6dsv-pid,https://github.com/STMicroelectronics/lsm6dsv-pid,0,1,LARGE_BUCKET3,2
amd,amd_hsmp,https://github.com/amd/amd_hsmp,0,1,SMALL_ORGS,2
facebookresearch,hot3d,https://github.com/facebookresearch/hot3d,2,0,META,2
facebookresearch,polymath,https://github.com/facebookresearch/polymath,2,0,META,2
crowdstrike,aws-eks-protection,https://github.com/CrowdStrike/aws-eks-protection,0,1,LARGE_BUCKET4,2
shopify,eng-internship-challenge,https://github.com/Shopify/eng-internship-challenge,0,1,LARGE_BUCKET3,2
stmicroelectronics,hts221-pid,https://github.com/STMicroelectronics/hts221-pid,0,1,LARGE_BUCKET3,2
quic,aic-operator,https://github.com/quic/aic-operator,2,0,SMALL_ORGS,2
shopify,eng-intern-assessment-data,https://github.com/Shopify/eng-intern-assessment-data,0,1,LARGE_BUCKET3,2
microsoft,BoltzFormer,https://github.com/microsoft/BoltzFormer,0,1,MICROSOFT,2
stmicroelectronics,STM32CubeL0,https://github.com/STMicroelectronics/STM32CubeL0,0,1,LARGE_BUCKET3,2
stmicroelectronics,lps22hh-pid,https://github.com/STMicroelectronics/lps22hh-pid,0,1,LARGE_BUCKET3,2
stmicroelectronics,fp-sns-datalog2,https://github.com/STMicroelectronics/fp-sns-datalog2,2,0,LARGE_BUCKET3,2
stmicroelectronics,iis2dlpc-pid,https://github.com/STMicroelectronics/iis2dlpc-pid,0,1,LARGE_BUCKET3,2
facebook,openbmc,https://github.com/facebook/openbmc,0,1,META,2
hewlettpackard,ilo-redfish-emulator,https://github.com/HewlettPackard/ilo-redfish-emulator,2,0,LARGE_BUCKET3,2
hewlettpackard,fwget,https://github.com/HewlettPackard/fwget,0,1,LARGE_BUCKET3,2
hewlettpackard,sustain-lc,https://github.com/HewlettPackard/sustain-lc,2,0,LARGE_BUCKET3,2
stmicroelectronics,.github,https://github.com/STMicroelectronics/.github,2,0,LARGE_BUCKET3,2
google,partner-ads-experience,https://github.com/google/partner-ads-experience,2,0,GOOGLE,2
google,breakpad,https://github.com/google/breakpad,2,0,GOOGLE,2
twilio,signal-2019-flex-notes,https://github.com/twilio/signal-2019-flex-notes,0,1,LARGE_BUCKET4,2
stmicroelectronics,lsm6dso32-pid,https://github.com/STMicroelectronics/lsm6dso32-pid,0,1,LARGE_BUCKET3,2
stmicroelectronics,lsm6dsm-pid,https://github.com/STMicroelectronics/lsm6dsm-pid,0,1,LARGE_BUCKET3,2
stmicroelectronics,lps28dfw-pid,https://github.com/STMicroelectronics/lps28dfw-pid,0,1,LARGE_BUCKET3,2
twilio,voice-intelligence-samples,https://github.com/twilio/voice-intelligence-samples,0,1,LARGE_BUCKET4,2
microsoft,custom-monaco-copilot-demo,https://github.com/microsoft/custom-monaco-copilot-demo,0,1,MICROSOFT,2
aliyun,aliyun-odps-openapi-sdk,https://github.com/aliyun/aliyun-odps-openapi-sdk,0,1,LARGE_BUCKET1,2
stmicroelectronics,meta-st-x-linux-isp,https://github.com/STMicroelectronics/meta-st-x-linux-isp,2,0,LARGE_BUCKET3,2
aliyun,alicloud-flutter-demo,https://github.com/aliyun/alicloud-flutter-demo,2,0,LARGE_BUCKET1,2
zoom,MeetingSDK-ReactNative-Quickstart,https://github.com/zoom/MeetingSDK-ReactNative-Quickstart,2,0,LARGE_BUCKET4,2
amd,blis,https://github.com/amd/blis,0,1,SMALL_ORGS,2
twilio,conversations-ios,https://github.com/twilio/conversations-ios,0,1,LARGE_BUCKET4,2
twilio,twilsock-ios,https://github.com/twilio/twilsock-ios,0,1,LARGE_BUCKET4,2
aliyun,aliyun-pai-ab-java-sdk,https://github.com/aliyun/aliyun-pai-ab-java-sdk,0,1,LARGE_BUCKET1,2
facebook,FAI-PEP,https://github.com/facebook/FAI-PEP,2,0,META,2
stmicroelectronics,lsm6dsox-pid,https://github.com/STMicroelectronics/lsm6dsox-pid,0,1,LARGE_BUCKET3,2
quic,wos-ai-demos,https://github.com/quic/wos-ai-demos,2,0,SMALL_ORGS,2
microsoft,Test_Awareness_Steering,https://github.com/microsoft/Test_Awareness_Steering,0,1,MICROSOFT,2
stmicroelectronics,a3g4250d-pid,https://github.com/STMicroelectronics/a3g4250d-pid,0,1,LARGE_BUCKET3,2
facebook,facebook-php-business-sdk,https://github.com/facebook/facebook-php-business-sdk,0,1,META,2
zoom,ZCC-Zoom-App-Advanced-Sample,https://github.com/zoom/ZCC-Zoom-App-Advanced-Sample,2,0,LARGE_BUCKET4,2
ibm,AI-Noether,https://github.com/IBM/AI-Noether,2,0,IBM,2
zoom,videosdk-nextjs-quickstart,https://github.com/zoom/videosdk-nextjs-quickstart,0,1,LARGE_BUCKET4,2
adobe,assurance-plugins,https://github.com/adobe/assurance-plugins,0,1,LARGE_BUCKET3,2
zoom,meetingsdk-ios,https://github.com/zoom/meetingsdk-ios,2,0,LARGE_BUCKET4,2
shopify,protobuf,https://github.com/Shopify/protobuf,0,1,LARGE_BUCKET3,2
microsoft,log_analyzer,https://github.com/microsoft/log_analyzer,2,0,MICROSOFT,2
nvidia,NV-Kernels,https://github.com/NVIDIA/NV-Kernels,0,1,LARGE_BUCKET1,2
facebook,facebook-business-sdk-codegen,https://github.com/facebook/facebook-business-sdk-codegen,0,1,META,2
stmicroelectronics,lis3dhh-pid,https://github.com/STMicroelectronics/lis3dhh-pid,0,1,LARGE_BUCKET3,2
stmicroelectronics,lps22hb-pid,https://github.com/STMicroelectronics/lps22hb-pid,0,1,LARGE_BUCKET3,2
telekom,testerra-skeleton,https://github.com/telekom/testerra-skeleton,0,1,LARGE_BUCKET2,2
shopify,prism,https://github.com/Shopify/prism,2,0,LARGE_BUCKET3,2
microsoft,multifield-adaptive-retrieval,https://github.com/microsoft/multifield-adaptive-retrieval,0,1,MICROSOFT,2
stmicroelectronics,iis2mdc-pid,https://github.com/STMicroelectronics/iis2mdc-pid,0,1,LARGE_BUCKET3,2
stmicroelectronics,iis2iclx-pid,https://github.com/STMicroelectronics/iis2iclx-pid,0,1,LARGE_BUCKET3,2
facebookresearch,algonauts-2025,https://github.com/facebookresearch/algonauts-2025,2,0,META,2
rropen,provider-cscdm,https://github.com/rropen/provider-cscdm,2,0,SMALL_ORGS,2
intel,mfd-osd-control,https://github.com/intel/mfd-osd-control,0,1,LARGE_BUCKET2,2
aws,aws-lambda-base-images,https://github.com/aws/aws-lambda-base-images,0,1,LARGE_BUCKET1,2
datadog,envoy,https://github.com/DataDog/envoy,0,1,LARGE_BUCKET4,2
microsoft,Data-AI-Design-SMB,https://github.com/microsoft/Data-AI-Design-SMB,1,0,MICROSOFT,1
datadog,unity-package,https://github.com/DataDog/unity-package,1,0,LARGE_BUCKET4,1
google,mangle,https://github.com/google/mangle,1,0,GOOGLE,1
ibm,STAR,https://github.com/IBM/STAR,1,0,IBM,1
ibm,ares,https://github.com/IBM/ares,1,0,IBM,1
ibm,pandasqlite,https://github.com/IBM/pandasqlite,1,0,IBM,1
ibm,terraform-provider-turbonomic,https://github.com/IBM/terraform-provider-turbonomic,1,0,IBM,1
infineon,TARGET_KIT_XMC7200_DC_V1,https://github.com/Infineon/TARGET_KIT_XMC7200_DC_V1,1,0,LARGE_BUCKET3,1
intel,iaprof,https://github.com/intel/iaprof,1,0,LARGE_BUCKET2,1
intellabs,intellabs.github.io,https://github.com/IntelLabs/intellabs.github.io,1,0,LARGE_BUCKET2,1
infineon,PSOC4_HV_code_examples,https://github.com/Infineon/PSOC4_HV_code_examples,1,0,LARGE_BUCKET3,1
ibm,SSSAPI,https://github.com/IBM/SSSAPI,1,0,IBM,1
ibm,SSSRCL,https://github.com/IBM/SSSRCL,1,0,IBM,1
intel,TVP,https://github.com/intel/TVP,1,0,LARGE_BUCKET2,1
intel,hyperscaler-features,https://github.com/intel/hyperscaler-features,1,0,LARGE_BUCKET2,1
ibm,CRAFT,https://github.com/IBM/CRAFT,1,0,IBM,1
vmware,vcf-security-and-compliance-guidelines,https://github.com/vmware/vcf-security-and-compliance-guidelines,1,0,LARGE_BUCKET2,1
ibm,SSSDEPLOYGUI,https://github.com/IBM/SSSDEPLOYGUI,1,0,IBM,1
ibm,AISteer360,https://github.com/IBM/AISteer360,1,0,IBM,1
